pc,n_label,skew_rate_label,kv_big_label,kp_label,alpha,n_samples
16,n<=8,sr<=15%,kvB<=16k,kp<=4k,0.2141,2
16,n<=8,sr<=15%,kvB<=16k,kp<=512,0.2133,2
16,n<=8,sr<=15%,kvB<=16k,kp<=8k,0.2125,2
16,n<=8,sr<=15%,kvB<=16k,kp=0,0.2156,2
16,n<=8,sr<=15%,kvB<=1k,kp<=1k,0.1603,2
16,n<=8,sr<=15%,kvB<=1k,kp<=2k,0.1278,2
16,n<=8,sr<=15%,kvB<=1k,kp<=4k,0.115,2
16,n<=8,sr<=15%,kvB<=1k,kp<=512,0.1453,2
16,n<=8,sr<=15%,kvB<=1k,kp<=8k,0.1263,2
16,n<=8,sr<=15%,kvB<=1k,kp=0,0.1507,2
16,n<=8,sr<=15%,kvB<=4k,kp<=1k,0.2013,2
16,n<=8,sr<=15%,kvB<=4k,kp<=2k,0.1937,2
16,n<=8,sr<=15%,kvB<=4k,kp<=4k,0.1839,2
16,n<=8,sr<=15%,kvB<=4k,kp<=512,0.1967,2
16,n<=8,sr<=15%,kvB<=4k,kp<=8k,0.2001,2
16,n<=8,sr<=15%,kvB<=4k,kp=0,0.2044,2
16,n<=8,sr<=40%,kvB<=16k,kp<=1k,0.0403,4
16,n<=8,sr<=40%,kvB<=16k,kp<=2k,0.0365,4
16,n<=8,sr<=40%,kvB<=16k,kp<=4k,0.0384,4
16,n<=8,sr<=40%,kvB<=16k,kp<=512,0.039,4
16,n<=8,sr<=40%,kvB<=16k,kp<=8k,0.0376,4
16,n<=8,sr<=40%,kvB<=16k,kp=0,0.0407,4
16,n<=8,sr<=40%,kvB<=1k,kp<=1k,0.0497,4
16,n<=8,sr<=40%,kvB<=1k,kp<=2k,0.0594,4
16,n<=8,sr<=40%,kvB<=1k,kp<=4k,0.0328,4
16,n<=8,sr<=40%,kvB<=1k,kp<=512,0.0519,4
16,n<=8,sr<=40%,kvB<=1k,kp<=8k,0.0591,4
16,n<=8,sr<=40%,kvB<=1k,kp=0,0.0511,4
16,n<=8,sr<=40%,kvB<=4k,kp<=1k,0.0389,4
16,n<=8,sr<=40%,kvB<=4k,kp<=2k,0.0202,4
16,n<=8,sr<=40%,kvB<=4k,kp<=4k,0.093,4
16,n<=8,sr<=40%,kvB<=4k,kp<=512,0.0456,4
16,n<=8,sr<=40%,kvB<=4k,kp<=8k,0.0556,4
16,n<=8,sr<=40%,kvB<=4k,kp=0,0.0566,4
16,n<=8,sr<=70%,kvB<=16k,kp<=1k,0.1127,2
16,n<=8,sr<=70%,kvB<=16k,kp<=2k,0.1054,2
16,n<=8,sr<=70%,kvB<=16k,kp<=4k,0.109,2
16,n<=8,sr<=70%,kvB<=16k,kp<=512,0.1106,2
16,n<=8,sr<=70%,kvB<=16k,kp<=8k,0.0978,2
16,n<=8,sr<=70%,kvB<=16k,kp=0,0.106,2
16,n<=8,sr<=70%,kvB<=1k,kp<=1k,0.0968,2
16,n<=8,sr<=70%,kvB<=1k,kp<=2k,0.1212,2
16,n<=8,sr<=70%,kvB<=1k,kp<=4k,0.0547,2
16,n<=8,sr<=70%,kvB<=1k,kp<=512,0.0417,2
16,n<=8,sr<=70%,kvB<=1k,kp<=8k,0.0484,2
16,n<=8,sr<=70%,kvB<=1k,kp=0,0.0527,2
16,n<=8,sr<=70%,kvB<=4k,kp<=1k,0.1176,2
16,n<=8,sr<=70%,kvB<=4k,kp<=2k,0.1185,2
16,n<=8,sr<=70%,kvB<=4k,kp<=4k,0.1202,2
16,n<=8,sr<=70%,kvB<=4k,kp<=512,0.1038,2
16,n<=8,sr<=70%,kvB<=4k,kp<=8k,0.1194,2
16,n<=8,sr<=70%,kvB<=4k,kp=0,0.1156,2
16,n<=8,sr>70%,kvB<=16k,kp<=1k,0.9347,4
16,n<=8,sr>70%,kvB<=16k,kp<=2k,0.9362,4
16,n<=8,sr>70%,kvB<=16k,kp<=4k,0.9333,4
16,n<=8,sr>70%,kvB<=16k,kp<=512,0.9337,4
16,n<=8,sr>70%,kvB<=16k,kp<=8k,0.941,4
16,n<=8,sr>70%,kvB<=16k,kp=0,0.9336,4
16,n<=8,sr>70%,kvB<=1k,kp<=1k,1.0567,4
16,n<=8,sr>70%,kvB<=1k,kp<=2k,0.9012,4
16,n<=8,sr>70%,kvB<=1k,kp<=4k,0.8369,4
16,n<=8,sr>70%,kvB<=1k,kp<=512,0.8361,4
16,n<=8,sr>70%,kvB<=1k,kp<=8k,0.8931,4
16,n<=8,sr>70%,kvB<=1k,kp=0,0.8726,4
16,n<=8,sr>70%,kvB<=4k,kp<=1k,0.9543,4
16,n<=8,sr>70%,kvB<=4k,kp<=2k,0.9456,4
16,n<=8,sr>70%,kvB<=4k,kp<=4k,0.9557,4
16,n<=8,sr>70%,kvB<=4k,kp<=512,0.9746,4
16,n<=8,sr>70%,kvB<=4k,kp<=8k,0.9685,4
16,n<=8,sr>70%,kvB<=4k,kp=0,0.9486,4
32,n<=16,sr<=15%,kvB<=16k,kp<=1k,0.3986,4
32,n<=16,sr<=15%,kvB<=16k,kp<=2k,0.4011,4
32,n<=16,sr<=15%,kvB<=16k,kp<=4k,0.4029,4
32,n<=16,sr<=15%,kvB<=16k,kp<=512,0.3998,4
32,n<=16,sr<=15%,kvB<=16k,kp<=8k,0.4017,4
32,n<=16,sr<=15%,kvB<=16k,kp=0,0.4009,4
32,n<=16,sr<=15%,kvB<=1k,kp<=1k,0.4189,4
32,n<=16,sr<=15%,kvB<=1k,kp<=2k,0.4181,4
32,n<=16,sr<=15%,kvB<=1k,kp<=4k,0.4198,4
32,n<=16,sr<=15%,kvB<=1k,kp<=512,0.4045,4
32,n<=16,sr<=15%,kvB<=1k,kp<=8k,0.4368,4
32,n<=16,sr<=15%,kvB<=1k,kp=0,0.4134,4
32,n<=16,sr<=15%,kvB<=4k,kp<=1k,0.4005,4
32,n<=16,sr<=15%,kvB<=4k,kp<=2k,0.4003,4
32,n<=16,sr<=15%,kvB<=4k,kp<=4k,0.4007,4
32,n<=16,sr<=15%,kvB<=4k,kp<=512,0.3936,4
32,n<=16,sr<=15%,kvB<=4k,kp<=8k,0.4031,4
32,n<=16,sr<=15%,kvB<=4k,kp=0,0.3961,4
32,n<=16,sr<=40%,kvB<=16k,kp<=1k,0.506,4
32,n<=16,sr<=40%,kvB<=16k,kp<=2k,0.5073,4
32,n<=16,sr<=40%,kvB<=16k,kp<=4k,0.5066,4
32,n<=16,sr<=40%,kvB<=16k,kp<=512,0.5055,4
32,n<=16,sr<=40%,kvB<=16k,kp<=8k,0.5068,4
32,n<=16,sr<=40%,kvB<=16k,kp=0,0.5064,4
32,n<=16,sr<=40%,kvB<=1k,kp<=1k,0.4801,4
32,n<=16,sr<=40%,kvB<=1k,kp<=2k,0.4694,4
32,n<=16,sr<=40%,kvB<=1k,kp<=4k,0.4779,4
32,n<=16,sr<=40%,kvB<=1k,kp<=512,0.4709,4
32,n<=16,sr<=40%,kvB<=1k,kp<=8k,0.4823,4
32,n<=16,sr<=40%,kvB<=1k,kp=0,0.4744,4
32,n<=16,sr<=40%,kvB<=4k,kp<=1k,0.4989,4
32,n<=16,sr<=40%,kvB<=4k,kp<=2k,0.4953,4
32,n<=16,sr<=40%,kvB<=4k,kp<=4k,0.497,4
32,n<=16,sr<=40%,kvB<=4k,kp<=512,0.4974,4
32,n<=16,sr<=40%,kvB<=4k,kp<=8k,0.4953,4
32,n<=16,sr<=40%,kvB<=4k,kp=0,0.4962,4
32,n<=16,sr<=70%,kvB<=16k,kp<=1k,0.9473,2
32,n<=16,sr<=70%,kvB<=16k,kp<=2k,0.9453,2
32,n<=16,sr<=70%,kvB<=16k,kp<=4k,0.9449,2
32,n<=16,sr<=70%,kvB<=16k,kp<=512,0.9537,2
32,n<=16,sr<=70%,kvB<=16k,kp<=8k,0.9452,2
32,n<=16,sr<=70%,kvB<=16k,kp=0,0.9449,2
32,n<=16,sr<=70%,kvB<=1k,kp<=1k,0.8672,2
32,n<=16,sr<=70%,kvB<=1k,kp<=2k,0.9051,2
32,n<=16,sr<=70%,kvB<=1k,kp<=4k,0.9041,2
32,n<=16,sr<=70%,kvB<=1k,kp<=512,0.8857,2
32,n<=16,sr<=70%,kvB<=1k,kp<=8k,0.8897,2
32,n<=16,sr<=70%,kvB<=1k,kp=0,0.9092,2
32,n<=16,sr<=70%,kvB<=4k,kp<=1k,0.9327,2
32,n<=16,sr<=70%,kvB<=4k,kp<=2k,0.9309,2
32,n<=16,sr<=70%,kvB<=4k,kp<=4k,0.93,2
32,n<=16,sr<=70%,kvB<=4k,kp<=512,0.9221,2
32,n<=16,sr<=70%,kvB<=4k,kp<=8k,0.9183,2
32,n<=16,sr<=70%,kvB<=4k,kp=0,0.9281,2
32,n<=16,sr>70%,kvB<=16k,kp<=1k,0.9204,4
32,n<=16,sr>70%,kvB<=16k,kp<=2k,0.9351,4
32,n<=16,sr>70%,kvB<=16k,kp<=4k,0.9285,4
32,n<=16,sr>70%,kvB<=16k,kp<=512,0.926,4
32,n<=16,sr>70%,kvB<=16k,kp<=8k,0.9343,4
32,n<=16,sr>70%,kvB<=16k,kp=0,0.9286,4
32,n<=16,sr>70%,kvB<=1k,kp<=1k,0.8507,4
32,n<=16,sr>70%,kvB<=1k,kp<=2k,0.9127,4
32,n<=16,sr>70%,kvB<=1k,kp<=4k,0.8755,4
32,n<=16,sr>70%,kvB<=1k,kp<=512,0.8707,4
32,n<=16,sr>70%,kvB<=1k,kp<=8k,0.8573,4
32,n<=16,sr>70%,kvB<=1k,kp=0,0.8904,4
32,n<=16,sr>70%,kvB<=4k,kp<=1k,0.9259,4
32,n<=16,sr>70%,kvB<=4k,kp<=2k,0.9083,4
32,n<=16,sr>70%,kvB<=4k,kp<=4k,0.9041,4
32,n<=16,sr>70%,kvB<=4k,kp<=512,0.921,4
32,n<=16,sr>70%,kvB<=4k,kp<=8k,0.9285,4
32,n<=16,sr>70%,kvB<=4k,kp=0,0.9058,4
32,n<=2,sr<=70%,kvB<=16k,kp<=1k,-0.0384,2
32,n<=2,sr<=70%,kvB<=16k,kp<=2k,-0.0245,2
32,n<=2,sr<=70%,kvB<=16k,kp<=4k,-0.0166,2
32,n<=2,sr<=70%,kvB<=16k,kp<=512,-0.0383,2
32,n<=2,sr<=70%,kvB<=16k,kp<=8k,-0.0346,2
32,n<=2,sr<=70%,kvB<=16k,kp=0,-0.0168,2
32,n<=2,sr<=70%,kvB<=1k,kp<=1k,-0.0371,2
32,n<=2,sr<=70%,kvB<=1k,kp<=2k,0.0137,2
32,n<=2,sr<=70%,kvB<=1k,kp<=4k,-0.0238,2
32,n<=2,sr<=70%,kvB<=1k,kp<=512,0.0347,2
32,n<=2,sr<=70%,kvB<=1k,kp<=8k,-0.026,2
32,n<=2,sr<=70%,kvB<=1k,kp=0,0.0246,2
32,n<=2,sr<=70%,kvB<=4k,kp<=1k,-0.1193,2
32,n<=2,sr<=70%,kvB<=4k,kp<=2k,-0.1411,2
32,n<=2,sr<=70%,kvB<=4k,kp<=4k,-0.1363,2
32,n<=2,sr<=70%,kvB<=4k,kp<=512,-0.139,2
32,n<=2,sr<=70%,kvB<=4k,kp<=8k,-0.1183,2
32,n<=2,sr<=70%,kvB<=4k,kp=0,-0.1729,2
32,n<=32,sr<=15%,kvB<=16k,kp<=1k,0.3323,6
32,n<=32,sr<=15%,kvB<=16k,kp<=2k,0.3235,6
32,n<=32,sr<=15%,kvB<=16k,kp<=4k,0.32,6
32,n<=32,sr<=15%,kvB<=16k,kp<=512,0.3364,6
32,n<=32,sr<=15%,kvB<=16k,kp<=8k,0.284,6
32,n<=32,sr<=15%,kvB<=16k,kp=0,0.2978,6
32,n<=32,sr<=15%,kvB<=1k,kp<=1k,0.3489,6
32,n<=32,sr<=15%,kvB<=1k,kp<=2k,0.3251,6
32,n<=32,sr<=15%,kvB<=1k,kp<=4k,0.3448,6
32,n<=32,sr<=15%,kvB<=1k,kp<=512,0.3266,6
32,n<=32,sr<=15%,kvB<=1k,kp<=8k,0.3654,6
32,n<=32,sr<=15%,kvB<=1k,kp=0,0.3296,6
32,n<=32,sr<=15%,kvB<=4k,kp<=1k,0.3128,6
32,n<=32,sr<=15%,kvB<=4k,kp<=2k,0.3267,6
32,n<=32,sr<=15%,kvB<=4k,kp<=4k,0.3406,6
32,n<=32,sr<=15%,kvB<=4k,kp<=512,0.2996,6
32,n<=32,sr<=15%,kvB<=4k,kp<=8k,0.3408,6
32,n<=32,sr<=15%,kvB<=4k,kp=0,0.2845,6
32,n<=32,sr<=40%,kvB<=16k,kp<=1k,0.3161,2
32,n<=32,sr<=40%,kvB<=16k,kp<=2k,0.2963,2
32,n<=32,sr<=40%,kvB<=16k,kp<=4k,0.3,2
32,n<=32,sr<=40%,kvB<=16k,kp<=512,0.3076,2
32,n<=32,sr<=40%,kvB<=16k,kp<=8k,0.314,2
32,n<=32,sr<=40%,kvB<=16k,kp=0,0.3172,2
32,n<=32,sr<=40%,kvB<=1k,kp<=1k,0.3137,2
32,n<=32,sr<=40%,kvB<=1k,kp<=2k,0.2998,2
32,n<=32,sr<=40%,kvB<=1k,kp<=4k,0.2959,2
32,n<=32,sr<=40%,kvB<=1k,kp<=512,0.3029,2
32,n<=32,sr<=40%,kvB<=1k,kp<=8k,0.3059,2
32,n<=32,sr<=40%,kvB<=1k,kp=0,0.306,2
32,n<=32,sr<=40%,kvB<=4k,kp<=1k,0.3073,2
32,n<=32,sr<=40%,kvB<=4k,kp<=2k,0.3083,2
32,n<=32,sr<=40%,kvB<=4k,kp<=4k,0.2926,2
32,n<=32,sr<=40%,kvB<=4k,kp<=512,0.313,2
32,n<=32,sr<=40%,kvB<=4k,kp<=8k,0.3271,2
32,n<=32,sr<=40%,kvB<=4k,kp=0,0.3071,2
32,n<=32,sr<=5%,kvB<=16k,kp<=1k,0.2977,2
32,n<=32,sr<=5%,kvB<=16k,kp<=2k,0.3162,2
32,n<=32,sr<=5%,kvB<=16k,kp<=4k,0.2977,2
32,n<=32,sr<=5%,kvB<=16k,kp<=512,0.3297,2
32,n<=32,sr<=5%,kvB<=16k,kp<=8k,0.3183,2
32,n<=32,sr<=5%,kvB<=16k,kp=0,0.3321,2
32,n<=32,sr<=5%,kvB<=1k,kp<=1k,0.3011,2
32,n<=32,sr<=5%,kvB<=1k,kp<=2k,0.2982,2
32,n<=32,sr<=5%,kvB<=1k,kp<=4k,0.3176,2
32,n<=32,sr<=5%,kvB<=1k,kp<=512,0.2853,2
32,n<=32,sr<=5%,kvB<=1k,kp<=8k,0.3436,2
32,n<=32,sr<=5%,kvB<=1k,kp=0,0.3239,2
32,n<=32,sr<=5%,kvB<=4k,kp<=1k,0.2954,2
32,n<=32,sr<=5%,kvB<=4k,kp<=2k,0.2866,2
32,n<=32,sr<=5%,kvB<=4k,kp<=4k,0.314,2
32,n<=32,sr<=5%,kvB<=4k,kp<=512,0.3295,2
32,n<=32,sr<=5%,kvB<=4k,kp<=8k,0.3148,2
32,n<=32,sr<=5%,kvB<=4k,kp=0,0.2887,2
32,n<=32,sr<=70%,kvB<=16k,kp<=1k,0.5654,2
32,n<=32,sr<=70%,kvB<=16k,kp<=2k,0.6313,2
32,n<=32,sr<=70%,kvB<=16k,kp<=4k,0.6329,2
32,n<=32,sr<=70%,kvB<=16k,kp<=512,0.6294,2
32,n<=32,sr<=70%,kvB<=16k,kp<=8k,0.64,2
32,n<=32,sr<=70%,kvB<=16k,kp=0,0.6139,2
32,n<=32,sr<=70%,kvB<=1k,kp<=1k,0.5599,2
32,n<=32,sr<=70%,kvB<=1k,kp<=2k,0.4571,2
32,n<=32,sr<=70%,kvB<=1k,kp<=4k,0.446,2
32,n<=32,sr<=70%,kvB<=1k,kp<=512,0.4859,2
32,n<=32,sr<=70%,kvB<=1k,kp<=8k,0.5498,2
32,n<=32,sr<=70%,kvB<=1k,kp=0,0.4546,2
32,n<=32,sr<=70%,kvB<=4k,kp<=1k,0.6248,2
32,n<=32,sr<=70%,kvB<=4k,kp<=2k,0.6554,2
32,n<=32,sr<=70%,kvB<=4k,kp<=4k,0.6601,2
32,n<=32,sr<=70%,kvB<=4k,kp<=512,0.6615,2
32,n<=32,sr<=70%,kvB<=4k,kp<=8k,0.6539,2
32,n<=32,sr<=70%,kvB<=4k,kp=0,0.6595,2
32,n<=32,sr>70%,kvB<=16k,kp<=1k,0.9331,4
32,n<=32,sr>70%,kvB<=16k,kp<=2k,0.9451,4
32,n<=32,sr>70%,kvB<=16k,kp<=4k,0.941,4
32,n<=32,sr>70%,kvB<=16k,kp<=512,0.9368,4
32,n<=32,sr>70%,kvB<=16k,kp<=8k,0.936,4
32,n<=32,sr>70%,kvB<=16k,kp=0,0.9453,4
32,n<=32,sr>70%,kvB<=1k,kp<=1k,0.8722,4
32,n<=32,sr>70%,kvB<=1k,kp<=2k,0.8561,4
32,n<=32,sr>70%,kvB<=1k,kp<=4k,0.8478,4
32,n<=32,sr>70%,kvB<=1k,kp<=512,0.8774,4
32,n<=32,sr>70%,kvB<=1k,kp<=8k,0.8698,4
32,n<=32,sr>70%,kvB<=1k,kp=0,0.8929,4
32,n<=32,sr>70%,kvB<=4k,kp<=1k,0.9277,4
32,n<=32,sr>70%,kvB<=4k,kp<=2k,0.9259,4
32,n<=32,sr>70%,kvB<=4k,kp<=4k,0.9313,4
32,n<=32,sr>70%,kvB<=4k,kp<=512,0.9227,4
32,n<=32,sr>70%,kvB<=4k,kp<=8k,0.93,4
32,n<=32,sr>70%,kvB<=4k,kp=0,0.9165,4
32,n<=4,sr<=40%,kvB<=16k,kp<=1k,0.0838,2
32,n<=4,sr<=40%,kvB<=16k,kp<=2k,0.0814,2
32,n<=4,sr<=40%,kvB<=16k,kp<=4k,0.0806,2
32,n<=4,sr<=40%,kvB<=16k,kp<=512,0.0865,2
32,n<=4,sr<=40%,kvB<=16k,kp<=8k,0.0836,2
32,n<=4,sr<=40%,kvB<=16k,kp=0,0.0973,2
32,n<=4,sr<=40%,kvB<=1k,kp<=1k,0.1916,2
32,n<=4,sr<=40%,kvB<=1k,kp<=2k,0.109,2
32,n<=4,sr<=40%,kvB<=1k,kp<=4k,0.1801,2
32,n<=4,sr<=40%,kvB<=1k,kp<=512,0.174,2
32,n<=4,sr<=40%,kvB<=1k,kp<=8k,0.1964,2
32,n<=4,sr<=40%,kvB<=1k,kp=0,0.2075,2
32,n<=4,sr<=40%,kvB<=4k,kp<=1k,0.065,2
32,n<=4,sr<=40%,kvB<=4k,kp<=2k,0.0605,2
32,n<=4,sr<=40%,kvB<=4k,kp<=4k,0.0578,2
32,n<=4,sr<=40%,kvB<=4k,kp<=512,0.0646,2
32,n<=4,sr<=40%,kvB<=4k,kp<=8k,0.0769,2
32,n<=4,sr<=40%,kvB<=4k,kp=0,0.0772,2
32,n<=4,sr<=70%,kvB<=16k,kp<=1k,0.0827,2
32,n<=4,sr<=70%,kvB<=16k,kp<=2k,0.0869,2
32,n<=4,sr<=70%,kvB<=16k,kp<=4k,0.0856,2
32,n<=4,sr<=70%,kvB<=16k,kp<=512,0.0926,2
32,n<=4,sr<=70%,kvB<=16k,kp<=8k,0.1001,2
32,n<=4,sr<=70%,kvB<=16k,kp=0,0.0898,2
32,n<=4,sr<=70%,kvB<=1k,kp<=1k,0.0641,2
32,n<=4,sr<=70%,kvB<=1k,kp<=2k,0.0906,2
32,n<=4,sr<=70%,kvB<=1k,kp<=4k,0.0012,2
32,n<=4,sr<=70%,kvB<=1k,kp<=512,0.0274,2
32,n<=4,sr<=70%,kvB<=1k,kp<=8k,-0.0013,2
32,n<=4,sr<=70%,kvB<=1k,kp=0,0.014,2
32,n<=4,sr<=70%,kvB<=4k,kp<=1k,0.0527,2
32,n<=4,sr<=70%,kvB<=4k,kp<=2k,0.0629,2
32,n<=4,sr<=70%,kvB<=4k,kp<=4k,0.0512,2
32,n<=4,sr<=70%,kvB<=4k,kp<=512,0.069,2
32,n<=4,sr<=70%,kvB<=4k,kp<=8k,0.0533,2
32,n<=4,sr<=70%,kvB<=4k,kp=0,0.0779,2
32,n<=4,sr>70%,kvB<=16k,kp<=1k,-0.0401,2
32,n<=4,sr>70%,kvB<=16k,kp<=2k,-0.0592,2
32,n<=4,sr>70%,kvB<=16k,kp<=4k,-0.0652,2
32,n<=4,sr>70%,kvB<=16k,kp<=512,-0.032,2
32,n<=4,sr>70%,kvB<=16k,kp<=8k,-0.0641,2
32,n<=4,sr>70%,kvB<=16k,kp=0,-0.0519,2
32,n<=4,sr>70%,kvB<=1k,kp<=1k,0.0791,2
32,n<=4,sr>70%,kvB<=1k,kp<=2k,0.1105,2
32,n<=4,sr>70%,kvB<=1k,kp<=4k,0.0898,2
32,n<=4,sr>70%,kvB<=1k,kp<=512,0.0135,2
32,n<=4,sr>70%,kvB<=1k,kp<=8k,0.0432,2
32,n<=4,sr>70%,kvB<=1k,kp=0,0.016,2
32,n<=4,sr>70%,kvB<=4k,kp<=1k,-0.0805,2
32,n<=4,sr>70%,kvB<=4k,kp<=2k,-0.1241,2
32,n<=4,sr>70%,kvB<=4k,kp<=4k,-0.0793,2
32,n<=4,sr>70%,kvB<=4k,kp<=512,-0.1003,2
32,n<=4,sr>70%,kvB<=4k,kp<=8k,-0.1391,2
32,n<=4,sr>70%,kvB<=4k,kp=0,-0.13,2
32,n<=64,sr<=15%,kvB<=16k,kp<=1k,0.1347,4
32,n<=64,sr<=15%,kvB<=16k,kp<=2k,0.1377,4
32,n<=64,sr<=15%,kvB<=16k,kp<=4k,0.1192,4
32,n<=64,sr<=15%,kvB<=16k,kp<=512,0.126,4
32,n<=64,sr<=15%,kvB<=16k,kp<=8k,0.1362,4
32,n<=64,sr<=15%,kvB<=16k,kp=0,0.1263,4
32,n<=64,sr<=15%,kvB<=1k,kp<=1k,0.1669,4
32,n<=64,sr<=15%,kvB<=1k,kp<=2k,0.1657,4
32,n<=64,sr<=15%,kvB<=1k,kp<=4k,0.1728,4
32,n<=64,sr<=15%,kvB<=1k,kp<=512,0.1796,4
32,n<=64,sr<=15%,kvB<=1k,kp<=8k,0.158,4
32,n<=64,sr<=15%,kvB<=1k,kp=0,0.1509,4
32,n<=64,sr<=15%,kvB<=4k,kp<=1k,0.1456,4
32,n<=64,sr<=15%,kvB<=4k,kp<=2k,0.1333,4
32,n<=64,sr<=15%,kvB<=4k,kp<=4k,0.1279,4
32,n<=64,sr<=15%,kvB<=4k,kp<=512,0.1344,4
32,n<=64,sr<=15%,kvB<=4k,kp<=8k,0.1288,4
32,n<=64,sr<=15%,kvB<=4k,kp=0,0.1351,4
32,n<=64,sr<=40%,kvB<=16k,kp<=1k,0.1185,2
32,n<=64,sr<=40%,kvB<=16k,kp<=2k,0.1106,2
32,n<=64,sr<=40%,kvB<=16k,kp<=4k,0.1095,2
32,n<=64,sr<=40%,kvB<=16k,kp<=512,0.1108,2
32,n<=64,sr<=40%,kvB<=16k,kp<=8k,0.1103,2
32,n<=64,sr<=40%,kvB<=16k,kp=0,0.1099,2
32,n<=64,sr<=40%,kvB<=1k,kp<=1k,0.1132,2
32,n<=64,sr<=40%,kvB<=1k,kp<=2k,0.1258,2
32,n<=64,sr<=40%,kvB<=1k,kp<=4k,0.1042,2
32,n<=64,sr<=40%,kvB<=1k,kp<=512,0.1317,2
32,n<=64,sr<=40%,kvB<=1k,kp<=8k,0.1243,2
32,n<=64,sr<=40%,kvB<=1k,kp=0,0.1148,2
32,n<=64,sr<=40%,kvB<=4k,kp<=1k,0.1289,2
32,n<=64,sr<=40%,kvB<=4k,kp<=2k,0.1185,2
32,n<=64,sr<=40%,kvB<=4k,kp<=4k,0.0993,2
32,n<=64,sr<=40%,kvB<=4k,kp<=512,0.1383,2
32,n<=64,sr<=40%,kvB<=4k,kp<=8k,0.1359,2
32,n<=64,sr<=40%,kvB<=4k,kp=0,0.1377,2
32,n<=64,sr<=5%,kvB<=16k,kp<=1k,0.1533,6
32,n<=64,sr<=5%,kvB<=16k,kp<=2k,0.1374,6
32,n<=64,sr<=5%,kvB<=16k,kp<=4k,0.142,6
32,n<=64,sr<=5%,kvB<=16k,kp<=512,0.1497,6
32,n<=64,sr<=5%,kvB<=16k,kp<=8k,0.1566,6
32,n<=64,sr<=5%,kvB<=16k,kp=0,0.1486,6
32,n<=64,sr<=5%,kvB<=1k,kp<=1k,0.1415,6
32,n<=64,sr<=5%,kvB<=1k,kp<=2k,0.1616,6
32,n<=64,sr<=5%,kvB<=1k,kp<=4k,0.1442,6
32,n<=64,sr<=5%,kvB<=1k,kp<=512,0.1588,6
32,n<=64,sr<=5%,kvB<=1k,kp<=8k,0.1508,6
32,n<=64,sr<=5%,kvB<=1k,kp=0,0.1474,6
32,n<=64,sr<=5%,kvB<=4k,kp<=1k,0.1512,6
32,n<=64,sr<=5%,kvB<=4k,kp<=2k,0.1561,6
32,n<=64,sr<=5%,kvB<=4k,kp<=4k,0.1392,6
32,n<=64,sr<=5%,kvB<=4k,kp<=512,0.1492,6
32,n<=64,sr<=5%,kvB<=4k,kp<=8k,0.161,6
32,n<=64,sr<=5%,kvB<=4k,kp=0,0.1489,6
32,n<=64,sr<=70%,kvB<=16k,kp<=1k,0.1608,2
32,n<=64,sr<=70%,kvB<=16k,kp<=2k,0.1572,2
32,n<=64,sr<=70%,kvB<=16k,kp<=4k,0.1523,2
32,n<=64,sr<=70%,kvB<=16k,kp<=512,0.1602,2
32,n<=64,sr<=70%,kvB<=16k,kp<=8k,0.1632,2
32,n<=64,sr<=70%,kvB<=16k,kp=0,0.1605,2
32,n<=64,sr<=70%,kvB<=1k,kp<=1k,0.1624,2
32,n<=64,sr<=70%,kvB<=1k,kp<=2k,0.1626,2
32,n<=64,sr<=70%,kvB<=1k,kp<=4k,0.1587,2
32,n<=64,sr<=70%,kvB<=1k,kp<=512,0.1603,2
32,n<=64,sr<=70%,kvB<=1k,kp<=8k,0.1829,2
32,n<=64,sr<=70%,kvB<=1k,kp=0,0.122,2
32,n<=64,sr<=70%,kvB<=4k,kp<=1k,0.1529,2
32,n<=64,sr<=70%,kvB<=4k,kp<=2k,0.1628,2
32,n<=64,sr<=70%,kvB<=4k,kp<=4k,0.1868,2
32,n<=64,sr<=70%,kvB<=4k,kp<=512,0.1804,2
32,n<=64,sr<=70%,kvB<=4k,kp<=8k,0.1664,2
32,n<=64,sr<=70%,kvB<=4k,kp=0,0.1558,2
32,n<=64,sr>70%,kvB<=16k,kp<=1k,0.1038,4
32,n<=64,sr>70%,kvB<=16k,kp<=2k,0.1384,4
32,n<=64,sr>70%,kvB<=16k,kp<=4k,0.1433,4
32,n<=64,sr>70%,kvB<=16k,kp<=512,0.148,4
32,n<=64,sr>70%,kvB<=16k,kp<=8k,0.1439,4
32,n<=64,sr>70%,kvB<=16k,kp=0,0.1424,4
32,n<=64,sr>70%,kvB<=1k,kp<=1k,0.2396,4
32,n<=64,sr>70%,kvB<=1k,kp<=2k,0.2098,4
32,n<=64,sr>70%,kvB<=1k,kp<=4k,0.2222,4
32,n<=64,sr>70%,kvB<=1k,kp<=512,0.214,4
32,n<=64,sr>70%,kvB<=1k,kp<=8k,0.1975,4
32,n<=64,sr>70%,kvB<=1k,kp=0,0.2105,4
32,n<=64,sr>70%,kvB<=4k,kp<=1k,0.1727,4
32,n<=64,sr>70%,kvB<=4k,kp<=2k,0.1639,4
32,n<=64,sr>70%,kvB<=4k,kp<=4k,0.1673,4
32,n<=64,sr>70%,kvB<=4k,kp<=512,0.1768,4
32,n<=64,sr>70%,kvB<=4k,kp<=8k,0.188,4
32,n<=64,sr>70%,kvB<=4k,kp=0,0.1471,4
32,n<=8,sr<=15%,kvB<=16k,kp<=1k,0.2116,2
32,n<=8,sr<=15%,kvB<=16k,kp<=2k,0.2125,2
