prefill_chunk,kv_prefill,n_decode,kv_decode,time_us
32,8192,64,64,151.604
32,8192,64,128,168.137
32,8192,64,256,201.267
32,8192,64,512,266.963
32,8192,64,1024,396.531
32,8192,64,2048,660.987
32,8192,64,4096,1183.62
32,8192,64,8192,2227.69
32,8192,64,16384,4323.36
32,8192,128,16,143.402
32,8192,128,32,160.735
32,8192,128,64,179.539
32,8192,128,128,212.681
32,8192,128,256,277.993
32,8192,128,512,410.557
32,8192,128,1024,666.374
32,8192,128,2048,1183.01
32,8192,128,4096,2218.25
32,8192,128,8192,4289.06
32,8192,128,16384,8424.79
32,16384,0,0,182.111
32,16384,1,16,189.501
32,16384,1,32,191.049
32,16384,1,64,193.289
32,16384,1,128,201.374
32,16384,1,256,200.18
32,16384,1,512,200.456
32,16384,1,1024,202.292
32,16384,1,2048,204.541
32,16384,1,4096,215.306
32,16384,1,8192,234.303
32,16384,1,16384,266.899
32,16384,2,16,189.599
32,16384,2,32,192.339
32,16384,2,64,193.651
32,16384,2,128,201.438
32,16384,2,256,200.158
32,16384,2,512,202.963
32,16384,2,1024,209.14
32,16384,2,2048,215.956
32,16384,2,4096,232.883
32,16384,2,8192,267.006
32,16384,2,16384,330.088
32,16384,4,16,190.057
32,16384,4,32,192.34
32,16384,4,64,195.754
32,16384,4,128,202.185
32,16384,4,256,202.985
32,16384,4,512,210.656
32,16384,4,1024,217.79
32,16384,4,2048,237.118
32,16384,4,4096,270.462
32,16384,4,8192,339.155
32,16384,4,16384,470.184
32,16384,8,16,188.841
32,16384,8,32,192.467
32,16384,8,64,195.838
32,16384,8,128,202.666
32,16384,8,256,208.425
32,16384,8,512,218.281
32,16384,8,1024,235.999
32,16384,8,2048,269.971
32,16384,8,4096,336.691
32,16384,8,8192,469.362
32,16384,8,16384,733.936
32,16384,16,16,190.964
32,16384,16,32,194.122
32,16384,16,64,197.321
32,16384,16,128,210.313
32,16384,16,256,219.368
32,16384,16,512,238.398
32,16384,16,1024,272.212
32,16384,16,2048,337.789
32,16384,16,4096,469.65
32,16384,16,8192,734.928
32,16384,16,16384,1264.89
32,16384,32,16,193.673
32,16384,32,32,200.105
32,16384,32,64,204.991
32,16384,32,128,215.156
32,16384,32,256,232.65
32,16384,32,512,266.398
32,16384,32,1024,333.331
32,16384,32,2048,465.767
32,16384,32,4096,730.351
32,16384,32,8192,1258.83
32,16384,32,16384,2325.34
32,16384,64,16,202.655
32,16384,64,32,213.043
32,16384,64,64,225.502
32,16384,64,128,240.607
32,16384,64,256,274.419
32,16384,64,512,339.069
32,16384,64,1024,470.504
32,16384,64,2048,732.55
32,16384,64,4096,1254.95
32,16384,64,8192,2300.71
32,16384,64,16384,4386.19
32,16384,128,16,216.233
32,16384,128,32,234.932
32,16384,128,64,253.15
32,16384,128,128,285.673
32,16384,128,256,351.815
32,16384,128,512,481.362
32,16384,128,1024,739.611
32,16384,128,2048,1256.58
32,16384,128,4096,2291.32
32,16384,128,8192,4359.03
32,16384,128,16384,8491.15
64,0,0,0,23.1037
64,0,1,16,29.9517
64,0,1,32,32.3097
64,0,1,64,34.911
64,0,1,128,41.2683
64,0,1,256,41.44
64,0,1,512,41.6423
64,0,1,1024,42.8697
64,0,1,2048,44.7033
64,0,1,4096,55.893
64,0,1,8192,73.4933
64,0,1,16384,108.128
64,0,2,16,29.9307
64,0,2,32,32.3517
64,0,2,64,35.04
64,0,2,128,41.461
64,0,2,256,41.6103
64,0,2,512,42.5163
64,0,2,1024,49.7697
64,0,2,2048,55.1683
64,0,2,4096,72.415
64,0,2,8192,107.701
64,0,2,16384,172.255
64,0,4,16,29.941
64,0,4,32,32.5223
64,0,4,64,35.274
64,0,4,128,42.0057
64,0,4,256,42.7837
64,0,4,512,50.208
64,0,4,1024,57.4603
64,0,4,2048,75.114
64,0,4,4096,109.396
64,0,4,8192,176.895
64,0,4,16384,311.55
64,0,8,16,31.8717
64,0,8,32,34.442
64,0,8,64,37.2373
64,0,8,128,44.7457
64,0,8,256,51.3917
64,0,8,512,59.6683
64,0,8,1024,77.2253
64,0,8,2048,111.316
64,0,8,4096,178.303
64,0,8,8192,311.389
64,0,8,16384,579.089
64,0,16,16,32.6393
64,0,16,32,35.7013
64,0,16,64,39.0293
64,0,16,128,52.4367
64,0,16,256,60.608
64,0,16,512,78.559
64,0,16,1024,111.274
64,0,16,2048,176.638
64,0,16,4096,309.908
64,0,16,8192,576.017
64,0,16,16384,1105.98
64,0,32,16,35.8393
64,0,32,32,41.589
64,0,32,64,46.304
64,0,32,128,56.2663
64,0,32,256,74.186
64,0,32,512,108.917
64,0,32,1024,174.772
64,0,32,2048,308.35
64,0,32,4096,572.86
64,0,32,8192,1104.08
64,0,32,16384,2167.83
64,0,64,16,42.5707
64,0,64,32,52.778
64,0,64,64,62.997
64,0,64,128,80.4153
64,0,64,256,113.802
64,0,64,512,180.085
64,0,64,1024,309.907
64,0,64,2048,572.839
64,0,64,4096,1094.31
64,0,64,8192,2140.84
64,0,64,16384,4232.17
64,0,128,16,56.3727
64,0,128,32,73.908
64,0,128,64,92.7983
64,0,128,128,127.05
64,0,128,256,192.372
64,0,128,512,322.825
64,0,128,1024,580.945
64,0,128,2048,1096.97
64,0,128,4096,2131.71
64,0,128,8192,4203.28
64,0,128,16384,8342.11
64,16,0,0,29.0237
64,16,1,16,35.883
64,16,1,32,38.3243
64,16,1,64,40.864
64,16,1,128,47.402
64,16,1,256,47.465
64,16,1,512,47.7753
64,16,1,1024,48.8847
64,16,1,2048,50.805
64,16,1,4096,62.229
64,16,1,8192,79.8717
64,16,1,16384,114.133
64,16,2,16,35.9247
64,16,2,32,38.3037
64,16,2,64,40.9483
64,16,2,128,47.5083
64,16,2,256,47.7647
64,16,2,512,48.5543
64,16,2,1024,55.4343
64,16,2,2048,61.1833
64,16,2,4096,78.804
64,16,2,8192,114.026
64,16,2,16384,176.372
64,16,4,16,35.829
64,16,4,32,38.378
64,16,4,64,41.216
64,16,4,128,47.8383
64,16,4,256,48.6177
64,16,4,512,55.7227
64,16,4,1024,63.69
64,16,4,2048,81.4497
64,16,4,4096,116.565
64,16,4,8192,182.91
64,16,4,16384,315.304
64,16,8,16,37.8447
64,16,8,32,40.3093
64,16,8,64,43.135
64,16,8,128,50.539
64,16,8,256,57.5033
64,16,8,512,65.7063
64,16,8,1024,83.4113
64,16,8,2048,118.441
64,16,8,4096,184.063
64,16,8,8192,316.947
64,16,8,16384,583.078
64,16,16,16,38.613
64,16,16,32,41.674
64,16,16,64,45.0243
64,16,16,128,58.8257
64,16,16,256,66.475
64,16,16,512,84.394
64,16,16,1024,117.407
64,16,16,2048,183.305
64,16,16,4096,316.456
64,16,16,8192,582.214
64,16,16,16384,1110.16
64,16,32,16,41.7487
64,16,32,32,47.3913
64,16,32,64,52.0527
64,16,32,128,62.7943
64,16,32,256,79.6903
64,16,32,512,115.136
64,16,32,1024,180.884
64,16,32,2048,314.153
64,16,32,4096,578.961
64,16,32,8192,1111.12
64,16,32,16384,2171.94
64,16,64,16,48.7787
64,16,64,32,58.3143
64,16,64,64,69.0877
64,16,64,128,85.6847
64,16,64,256,119.924
64,16,64,512,186.1
64,16,64,1024,316.915
64,16,64,2048,577.393
64,16,64,4096,1100.81
64,16,64,8192,2148.08
64,16,64,16384,4237.69
64,16,128,16,62.752
64,16,128,32,79.5197
64,16,128,64,98.3567
64,16,128,128,132.82
64,16,128,256,198.281
64,16,128,512,329.48
64,16,128,1024,586.45
64,16,128,2048,1103.11
64,16,128,4096,2135.43
64,16,128,8192,4205.98
64,16,128,16384,8345.22
64,32,0,0,28.949
64,32,1,16,35.8507
64,32,1,32,38.3033
64,32,1,64,40.9277
64,32,1,128,47.3377
64,32,1,256,47.4663
64,32,1,512,47.7757
64,32,1,1024,48.8423
64,32,1,2048,50.965
64,32,1,4096,61.44
64,32,1,8192,78.9853
64,32,1,16384,114.132
64,32,2,16,35.8183
64,32,2,32,38.2503
64,32,2,64,40.853
64,32,2,128,47.413
64,32,2,256,47.702
64,32,2,512,48.7247
64,32,2,1024,55.4447
64,32,2,2048,60.8747
64,32,2,4096,78.3347
64,32,2,8192,113.856
64,32,2,16384,176.393
64,32,4,16,35.9043
64,32,4,32,38.4523
64,32,4,64,41.354
64,32,4,128,47.9997
64,32,4,256,48.6933
64,32,4,512,55.8083
64,32,4,1024,63.509
64,32,4,2048,81.9303
64,32,4,4096,114.965
64,32,4,8192,183.412
64,32,4,16384,315.55
64,32,8,16,37.77
64,32,8,32,40.373
64,32,8,64,43.264
64,32,8,128,50.5707
64,32,8,256,57.1093
64,32,8,512,65.504
64,32,8,1024,83.296
64,32,8,2048,117.759
64,32,8,4096,184.543
64,32,8,8192,317.054
64,32,8,16384,581.255
64,32,16,16,38.2297
64,32,16,32,41.6747
64,32,16,64,44.8103
64,32,16,128,58.2613
64,32,16,256,65.9943
64,32,16,512,83.7853
64,32,16,1024,117.269
64,32,16,2048,183.092
64,32,16,4096,316.318
64,32,16,8192,580.935
64,32,16,16384,1111.95
64,32,32,16,41.7917
64,32,32,32,47.3493
64,32,32,64,52.213
64,32,32,128,62.6343
64,32,32,256,79.4657
64,32,32,512,114.079
64,32,32,1024,180.959
64,32,32,2048,313.576
64,32,32,4096,579.068
64,32,32,8192,1110.69
64,32,32,16384,2172.81
64,32,64,16,48.5437
64,32,64,32,58.623
64,32,64,64,69.4507
64,32,64,128,85.7277
64,32,64,256,119.231
64,32,64,512,185.929
64,32,64,1024,317.693
64,32,64,2048,578.546
64,32,64,4096,1101.01
64,32,64,8192,2147.31
64,32,64,16384,4237.39
64,32,128,16,62.2293
64,32,128,32,79.7537
64,32,128,64,98.304
64,32,128,128,133.642
64,32,128,256,197.876
64,32,128,512,329.149
64,32,128,1024,586.033
64,32,128,2048,1101.5
64,32,128,4096,2136.26
64,32,128,8192,4204.34
64,32,128,16384,8339.94
64,64,0,0,31.5517
64,64,1,16,38.41
64,64,1,32,40.8107
64,64,1,64,43.4663
64,64,1,128,49.845
64,64,1,256,49.973
64,64,1,512,50.058
64,64,1,1024,51.295
64,64,1,2048,53.258
64,64,1,4096,63.8813
64,64,1,8192,81.6313
64,64,1,16384,116.927
64,64,2,16,38.5487
64,64,2,32,40.9483
64,64,2,64,43.4557
64,64,2,128,49.898
64,64,2,256,50.3253
64,64,2,512,51.0497
64,64,2,1024,58.0907
64,64,2,2048,63.5943
64,64,2,4096,81.045
64,64,2,8192,116.105
64,64,2,16384,179.7
64,64,4,16,38.389
64,64,4,32,40.938
64,64,4,64,43.6373
64,64,4,128,50.1863
64,64,4,256,51.0507
64,64,4,512,58.4943
64,64,4,1024,66.0363
64,64,4,2048,83.7647
64,64,4,4096,118.015
64,64,4,8192,186.387
64,64,4,16384,317.63
64,64,8,16,40.3193
64,64,8,32,42.9757
64,64,8,64,45.642
64,64,8,128,53.1197
64,64,8,256,60.0623
64,64,8,512,67.893
64,64,8,1024,85.748
64,64,8,2048,120.041
64,64,8,4096,187.914
64,64,8,8192,321.128
64,64,8,16384,586.353
64,64,16,16,41.0027
64,64,16,32,44.2133
64,64,16,64,47.349
64,64,16,128,61.12
64,64,16,256,68.7987
64,64,16,512,86.549
64,64,16,1024,119.359
64,64,16,2048,185.459
64,64,16,4096,318.238
64,64,16,8192,584.957
64,64,16,16384,1115.39
64,64,32,16,44.3723
64,64,32,32,49.6743
64,64,32,64,54.741
64,64,32,128,64.9387
64,64,32,256,82.5707
64,64,32,512,118.677
64,64,32,1024,183.209
64,64,32,2048,317.961
64,64,32,4096,581.948
64,64,32,8192,1112.71
64,64,32,16384,2175.26
64,64,64,16,51.0507
64,64,64,32,61.1937
64,64,64,64,72.032
64,64,64,128,88.5437
64,64,64,256,122.282
64,64,64,512,188.884
64,64,64,1024,318.376
64,64,64,2048,581.414
64,64,64,4096,1102.84
64,64,64,8192,2149.23
64,64,64,16384,4240.32
64,64,128,16,64.7787
64,64,128,32,82.1753
64,64,128,64,101.077
64,64,128,128,135.178
64,64,128,256,201.375
64,64,128,512,330.995
64,64,128,1024,588.007
64,64,128,2048,1104.24
64,64,128,4096,2139.01
64,64,128,8192,4208.97
64,64,128,16384,8343.3
64,128,0,0,38.6983
64,128,1,16,45.3757
64,128,1,32,47.8603
64,128,1,64,50.411
64,128,1,128,56.864
64,128,1,256,56.9163
64,128,1,512,57.4397
64,128,1,1024,58.186
64,128,1,2048,60.5963
64,128,1,4096,71.9037
64,128,1,8192,90.2917
64,128,1,16384,125.216
64,128,2,16,45.5683
64,128,2,32,47.829
64,128,2,64,50.4633
64,128,2,128,57.2143
64,128,2,256,57.2577
64,128,2,512,58.155
64,128,2,1024,65.3437
64,128,2,2048,71.242
64,128,2,4096,89.2693
64,128,2,8192,124.778
64,128,2,16384,187.509
64,128,4,16,45.7813
64,128,4,32,48.0433
64,128,4,64,50.837
64,128,4,128,57.6087
64,128,4,256,58.058
64,128,4,512,65.664
64,128,4,1024,73.366
64,128,4,2048,92.458
64,128,4,4096,126.058
64,128,4,8192,195.657
64,128,4,16384,327.752
64,128,8,16,47.5517
64,128,8,32,50.2187
64,128,8,64,52.7993
64,128,8,128,60.0317
64,128,8,256,66.783
64,128,8,512,75.5943
64,128,8,1024,94.517
64,128,8,2048,128.618
64,128,8,4096,194.644
64,128,8,8192,328.329
64,128,8,16384,593.446
64,128,16,16,47.9037
64,128,16,32,51.3273
64,128,16,64,54.464
64,128,16,128,67.744
64,128,16,256,76.2123
64,128,16,512,95.1667
64,128,16,1024,128.116
64,128,16,2048,193.513
64,128,16,4096,327.007
64,128,16,8192,591.984
64,128,16,16384,1122.54
64,128,32,16,51.5303
64,128,32,32,57.1303
64,128,32,64,63.0077
64,128,32,128,72.3407
64,128,32,256,90.922
64,128,32,512,125.834
64,128,32,1024,192.873
64,128,32,2048,326.312
64,128,32,4096,590.588
64,128,32,8192,1120.57
64,128,32,16384,2181.86
64,128,64,16,58.2073
64,128,64,32,68.714
64,128,64,64,80.373
64,128,64,128,96.437
64,128,64,256,130.314
64,128,64,512,196.339
64,128,64,1024,326.697
64,128,64,2048,587.324
64,128,64,4096,1113.71
64,128,64,8192,2157.51
64,128,64,16384,4248.69
64,128,128,16,72.2347
64,128,128,32,90.3467
64,128,128,64,108.917
64,128,128,128,143.21
64,128,128,256,208.734
64,128,128,512,338.365
64,128,128,1024,596.198
64,128,128,2048,1113.42
64,128,128,4096,2144.35
64,128,128,8192,4216.49
64,128,128,16384,8353.13
64,256,0,0,38.8903
64,256,1,16,45.803
64,256,1,32,48.3203
64,256,1,64,50.7087
64,256,1,128,57.386
64,256,1,256,57.3003
64,256,1,512,57.6313
64,256,1,1024,58.7623
64,256,1,2048,61.3757
64,256,1,4096,72.597
64,256,1,8192,90.7197
64,256,1,16384,126.527
64,256,2,16,45.9193
64,256,2,32,48.1177
64,256,2,64,50.7733
64,256,2,128,57.4503
64,256,2,256,57.5247
64,256,2,512,58.283
64,256,2,1024,65.4817
64,256,2,2048,72.0513
64,256,2,4096,89.9193
64,256,2,8192,124.18
64,256,2,16384,188.756
64,256,4,16,46.0053
64,256,4,32,48.1807
64,256,4,64,51.3167
64,256,4,128,57.9407
64,256,4,256,58.4857
64,256,4,512,66.132
64,256,4,1024,74.4423
64,256,4,2048,92.0837
64,256,4,4096,126.741
64,256,4,8192,194.857
64,256,4,16384,327.698
64,256,8,16,47.8717
64,256,8,32,50.1857
64,256,8,64,53.2483
64,256,8,128,60.459
64,256,8,256,67.594
64,256,8,512,76.395
64,256,8,1024,94.3357
64,256,8,2048,128.628
64,256,8,4096,194.868
64,256,8,8192,329.384
64,256,8,16384,594.311
64,256,16,16,48.757
64,256,16,32,51.8607
64,256,16,64,54.8477
64,256,16,128,68.5547
64,256,16,256,77.4063
64,256,16,512,96.191
64,256,16,1024,130.239
64,256,16,2048,194.729
64,256,16,4096,327.198
64,256,16,8192,592.135
64,256,16,16384,1119.51
64,256,32,16,51.7007
64,256,32,32,57.6313
64,256,32,64,63.0187
64,256,32,128,73.4393
64,256,32,256,91.8383
64,256,32,512,125.044
64,256,32,1024,192.361
64,256,32,2048,325.235
64,256,32,4096,590.875
64,256,32,8192,1119.14
64,256,32,16384,2184.32
64,256,64,16,58.6873
64,256,64,32,69.546
64,256,64,64,80.544
64,256,64,128,96.8307
64,256,64,256,131.284
64,256,64,512,197.107
64,256,64,1024,327.731
64,256,64,2048,588.881
64,256,64,4096,1113.03
64,256,64,8192,2158.05
64,256,64,16384,4248.08
64,256,128,16,72.5227
64,256,128,32,90.6553
64,256,128,64,109.514
64,256,128,128,144.116
64,256,128,256,209.662
64,256,128,512,339.133
64,256,128,1024,596.519
64,256,128,2048,1112.82
64,256,128,4096,2145.85
64,256,128,8192,4220.85
64,256,128,16384,8353.16
64,512,0,0,40.2663
64,512,1,16,46.7627
64,512,1,32,49.2153
64,512,1,64,51.9147
64,512,1,128,58.24
64,512,1,256,58.4317
64,512,1,512,58.8363
64,512,1,1024,59.626
64,512,1,2048,62.6763
64,512,1,4096,73.8117
64,512,1,8192,92.299
64,512,1,16384,126.505
64,512,2,16,46.9433
64,512,2,32,49.1943
64,512,2,64,51.9783
64,512,2,128,58.421
64,512,2,256,58.6657
64,512,2,512,59.594
64,512,2,1024,66.8477
64,512,2,2048,73.0763
64,512,2,4096,91.1143
64,512,2,8192,127.156
64,512,2,16384,191.285
64,512,4,16,46.9867
64,512,4,32,49.5253
64,512,4,64,52.139
64,512,4,128,58.613
64,512,4,256,59.8397
64,512,4,512,66.5803
64,512,4,1024,75.5297
64,512,4,2048,95.039
64,512,4,4096,128.681
64,512,4,8192,197.172
64,512,4,16384,329.886
64,512,8,16,48.8427
64,512,8,32,51.434
64,512,8,64,54.357
64,512,8,128,61.653
64,512,8,256,68.2237
64,512,8,512,78.1547
64,512,8,1024,96.2667
64,512,8,2048,130.037
64,512,8,4096,196.831
64,512,8,8192,332.2
64,512,8,16384,594.384
64,512,16,16,49.504
64,512,16,32,52.7567
64,512,16,64,56.2027
64,512,16,128,69.5567
64,512,16,256,78.7623
64,512,16,512,97.013
64,512,16,1024,130.729
64,512,16,2048,196.169
64,512,16,4096,330.28
64,512,16,8192,594.107
64,512,16,16384,1121.65
64,512,32,16,52.928
64,512,32,32,58.922
64,512,32,64,64.362
64,512,32,128,74.7727
64,512,32,256,92.415
64,512,32,512,127.232
64,512,32,1024,192.649
64,512,32,2048,327.101
64,512,32,4096,592.956
64,512,32,8192,1124.39
64,512,32,16384,2184.97
64,512,64,16,59.6367
64,512,64,32,71.0603
64,512,64,64,81.8667
64,512,64,128,98.7087
64,512,64,256,132.906
64,512,64,512,197.898
64,512,64,1024,328.978
64,512,64,2048,590.876
64,512,64,4096,1113.29
64,512,64,8192,2158.33
64,512,64,16384,4249.66
64,512,128,16,73.685
64,512,128,32,92.1173
64,512,128,64,110.73
64,512,128,128,144.682
64,512,128,256,210.132
64,512,128,512,341.064
64,512,128,1024,597.362
64,512,128,2048,1114.6
64,512,128,4096,2150.51
64,512,128,8192,4215.72
64,512,128,16384,8355.45
64,1024,0,0,60.235
64,1024,1,16,66.901
64,1024,1,32,68.96
64,1024,1,64,71.658
64,1024,1,128,77.973
64,1024,1,256,78.3453
64,1024,1,512,78.218
64,1024,1,1024,79.5943
64,1024,1,2048,82.3567
64,1024,1,4096,93.5877
64,1024,1,8192,112.426
64,1024,1,16384,146.75
64,1024,2,16,66.666
64,1024,2,32,69.3967
64,1024,2,64,71.9033
64,1024,2,128,78.0577
64,1024,2,256,78.4417
64,1024,2,512,79.4443
64,1024,2,1024,86.4413
64,1024,2,2048,93.3953
64,1024,2,4096,111.253
64,1024,2,8192,146.325
64,1024,2,16384,211.006
64,1024,4,16,66.432
64,1024,4,32,68.959
64,1024,4,64,71.818
64,1024,4,128,78.7617
64,1024,4,256,79.3177
64,1024,4,512,86.5593
64,1024,4,1024,94.7627
64,1024,4,2048,114.773
64,1024,4,4096,147.637
64,1024,4,8192,216.115
64,1024,4,16384,348.851
64,1024,8,16,69.024
64,1024,8,32,71.9147
64,1024,8,64,74.965
64,1024,8,128,81.7593
64,1024,8,256,88.4583
64,1024,8,512,97.9937
64,1024,8,1024,116.629
64,1024,8,2048,150.624
64,1024,8,4096,217.407
64,1024,8,8192,350.792
64,1024,8,16384,616.582
64,1024,16,16,69.1193
64,1024,16,32,72.5963
64,1024,16,64,75.6477
64,1024,16,128,89.3443
64,1024,16,256,98.282
64,1024,16,512,118.025
64,1024,16,1024,150.495
64,1024,16,2048,216.287
64,1024,16,4096,349.245
64,1024,16,8192,614.501
64,1024,16,16384,1143.45
64,1024,32,16,72.703
64,1024,32,32,78.4523
64,1024,32,64,83.9567
64,1024,32,128,93.9083
64,1024,32,256,113.205
64,1024,32,512,146.804
64,1024,32,1024,213.993
64,1024,32,2048,347.102
64,1024,32,4096,611.867
64,1024,32,8192,1143.2
64,1024,32,16384,2204.27
64,1024,64,16,79.4233
64,1024,64,32,91.1247
64,1024,64,64,101.77
64,1024,64,128,118.687
64,1024,64,256,152.553
64,1024,64,512,218.9
64,1024,64,1024,348.435
64,1024,64,2048,609.82
64,1024,64,4096,1133.99
64,1024,64,8192,2181.75
64,1024,64,16384,4269.47
64,1024,128,16,93.93
64,1024,128,32,112.213
64,1024,128,64,130.463
64,1024,128,128,165.193
64,1024,128,256,230.559
64,1024,128,512,360.542
64,1024,128,1024,618.066
64,1024,128,2048,1136.26
64,1024,128,4096,2169.76
64,1024,128,8192,4236.44
64,1024,128,16384,8379.83
64,2048,0,0,72.8743
64,2048,1,16,79.1883
64,2048,1,32,81.514
64,2048,1,64,83.9987
64,2048,1,128,90.154
64,2048,1,256,90.421
64,2048,1,512,90.922
64,2048,1,1024,93.0227
64,2048,1,2048,95.3803
64,2048,1,4096,106.174
64,2048,1,8192,123.327
64,2048,1,16384,157.621
64,2048,2,16,78.922
64,2048,2,32,81.5783
64,2048,2,64,83.957
64,2048,2,128,90.7727
64,2048,2,256,91.4233
64,2048,2,512,93.8343
64,2048,2,1024,99.1143
64,2048,2,2048,106.048
64,2048,2,4096,124.021
64,2048,2,8192,158.879
64,2048,2,16384,223.625
64,2048,4,16,79.5407
64,2048,4,32,81.93
64,2048,4,64,85.2157
64,2048,4,128,91.0293
64,2048,4,256,92.9163
64,2048,4,512,98.5697
64,2048,4,1024,108.233
64,2048,4,2048,127.189
64,2048,4,4096,160.032
64,2048,4,8192,227.315
64,2048,4,16384,359.762
64,2048,8,16,81.109
64,2048,8,32,84.5863
64,2048,8,64,87.1467
64,2048,8,128,95.7117
64,2048,8,256,101.685
64,2048,8,512,110.367
64,2048,8,1024,129.279
64,2048,8,2048,162.655
64,2048,8,4096,230.825
64,2048,8,8192,362.227
64,2048,8,16384,626.522
64,2048,16,16,82.463
64,2048,16,32,85.4497
64,2048,16,64,89.653
64,2048,16,128,103.07
64,2048,16,256,112.021
64,2048,16,512,130.58
64,2048,16,1024,163.69
64,2048,16,2048,229.418
64,2048,16,4096,361.929
64,2048,16,8192,625.585
64,2048,16,16384,1158.3
64,2048,32,16,85.589
64,2048,32,32,92.2563
64,2048,32,64,96.9163
64,2048,32,128,106.901
64,2048,32,256,126.068
64,2048,32,512,159.102
64,2048,32,1024,226.452
64,2048,32,2048,360.456
64,2048,32,4096,621.809
64,2048,32,8192,1154.7
64,2048,32,16384,2211.76
64,2048,64,16,94.1217
64,2048,64,32,103.605
64,2048,64,64,114.176
64,2048,64,128,131.242
64,2048,64,256,164.297
64,2048,64,512,230.921
64,2048,64,1024,361.917
64,2048,64,2048,623.175
64,2048,64,4096,1145.78
64,2048,64,8192,2191.28
64,2048,64,16384,4285.91
64,2048,128,16,106.676
64,2048,128,32,124.426
64,2048,128,64,143.626
64,2048,128,128,177.001
64,2048,128,256,242.963
64,2048,128,512,374.27
64,2048,128,1024,630.79
64,2048,128,2048,1146.97
64,2048,128,4096,2182.55
64,2048,128,8192,4252.53
64,2048,128,16384,8385.83
64,4096,0,0,106.059
64,4096,1,16,112.757
64,4096,1,32,115.039
64,4096,1,64,117.61
64,4096,1,128,124.863
64,4096,1,256,124.202
64,4096,1,512,125.311
64,4096,1,1024,126.794
64,4096,1,2048,130.026
64,4096,1,4096,140.116
64,4096,1,8192,157.683
64,4096,1,16384,191.988
64,4096,2,16,113.258
64,4096,2,32,115.892
64,4096,2,64,117.833
64,4096,2,128,124.895
64,4096,2,256,125.226
64,4096,2,512,126.303
64,4096,2,1024,133.258
64,4096,2,2048,139.829
64,4096,2,4096,156.574
64,4096,2,8192,193.118
64,4096,2,16384,255.87
64,4096,4,16,113.3
64,4096,4,32,115.754
64,4096,4,64,118.88
64,4096,4,128,125.514
64,4096,4,256,126.9
64,4096,4,512,133.322
64,4096,4,1024,142.089
64,4096,4,2048,160.969
64,4096,4,4096,193.663
64,4096,4,8192,260.126
64,4096,4,16384,393.735
64,4096,8,16,115.306
64,4096,8,32,118.484
64,4096,8,64,121.216
64,4096,8,128,129.438
64,4096,8,256,134.441
64,4096,8,512,144.649
64,4096,8,1024,162.9
64,4096,8,2048,196.351
64,4096,8,4096,262.559
64,4096,8,8192,395.71
64,4096,8,16384,660.443
64,4096,16,16,116.096
64,4096,16,32,119.061
64,4096,16,64,123.007
64,4096,16,128,136.255
64,4096,16,256,145.844
64,4096,16,512,163.328
64,4096,16,1024,197.332
64,4096,16,2048,263.166
64,4096,16,4096,396.477
64,4096,16,8192,660.785
64,4096,16,16384,1188.42
64,4096,32,16,119.754
64,4096,32,32,125.653
64,4096,32,64,130.89
64,4096,32,128,141.397
64,4096,32,256,158.9
64,4096,32,512,192.64
64,4096,32,1024,258.889
64,4096,32,2048,390.227
64,4096,32,4096,657.297
64,4096,32,8192,1186.59
64,4096,32,16384,2247.29
64,4096,64,16,127.402
64,4096,64,32,137.545
64,4096,64,64,148.117
64,4096,64,128,165.012
64,4096,64,256,197.897
64,4096,64,512,265.193
64,4096,64,1024,394.781
64,4096,64,2048,656.348
64,4096,64,4096,1178.5
64,4096,64,8192,2225.15
64,4096,64,16384,4317.34
64,4096,128,16,140.469
64,4096,128,32,158.399
64,4096,128,64,176.819
64,4096,128,128,211.22
64,4096,128,256,275.934
64,4096,128,512,406.717
64,4096,128,1024,664.443
64,4096,128,2048,1183.32
64,4096,128,4096,2214.42
64,4096,128,8192,4282.27
64,4096,128,16384,8420.3
64,8192,0,0,173.577
64,8192,1,16,181.044
64,8192,1,32,183.263
64,8192,1,64,185.695
64,8192,1,128,192.382
64,8192,1,256,192.351
64,8192,1,512,192.905
64,8192,1,1024,194.377
64,8192,1,2048,196.894
64,8192,1,4096,207.678
64,8192,1,8192,225.108
64,8192,1,16384,259.326
64,8192,2,16,181.3
64,8192,2,32,183.561
64,8192,2,64,185.855
64,8192,2,128,192.607
64,8192,2,256,192.83
64,8192,2,512,194.047
64,8192,2,1024,200.841
64,8192,2,2048,207.86
64,8192,2,4096,225.257
64,8192,2,8192,260.275
64,8192,2,16384,323.71
64,8192,4,16,181.365
64,8192,4,32,183.796
64,8192,4,64,186.004
64,8192,4,128,193.396
64,8192,4,256,194.825
64,8192,4,512,201.097
64,8192,4,1024,209.726
64,8192,4,2048,227.721
64,8192,4,4096,261.534
64,8192,4,8192,328.659
64,8192,4,16384,461.18
64,8192,8,16,183.187
64,8192,8,32,186.068
64,8192,8,64,188.681
64,8192,8,128,196.628
64,8192,8,256,201.887
64,8192,8,512,211.775
64,8192,8,1024,230.484
64,8192,8,2048,263.946
64,8192,8,4096,329.469
64,8192,8,8192,462.269
64,8192,8,16384,729.67
64,8192,16,16,183.402
64,8192,16,32,187.348
64,8192,16,64,191.039
64,8192,16,128,204.277
64,8192,16,256,212.66
64,8192,16,512,231.978
64,8192,16,1024,265.299
64,8192,16,2048,330.781
64,8192,16,4096,462.76
64,8192,16,8192,727.739
