prefill_chunk,kv_prefill,n_decode,kv_decode,time_us
64,16,128,512,600.985
64,16,128,1024,1111.11
64,32,0,0,28.64
64,32,1,16,35.232
64,32,1,32,37.7703
64,32,1,64,40.2347
64,32,1,128,46.7947
64,32,1,256,46.9967
64,32,1,512,48.043
64,32,1,1024,55.126
64,32,2,16,35.36
64,32,2,32,37.9413
64,32,2,64,40.5017
64,32,2,128,47.435
64,32,2,256,47.9363
64,32,2,512,55.7227
64,32,2,1024,63.9573
64,32,4,16,35.7017
64,32,4,32,38.507
64,32,4,64,41.387
64,32,4,128,48.5867
64,32,4,256,55.4993
64,32,4,512,64.6083
64,32,4,1024,82.5933
64,32,8,16,37.8887
64,32,8,32,41.0883
64,32,8,64,44.0963
64,32,8,128,58.07
64,32,8,256,66.923
64,32,8,512,84.4697
64,32,8,1024,118.859
64,32,16,16,41.1847
64,32,16,32,46.9553
64,32,16,64,52.63
64,32,16,128,62.4213
64,32,16,256,81.0133
64,32,16,512,115.755
64,32,16,1024,182.955
64,32,32,16,47.9147
64,32,32,32,58.368
64,32,32,64,69.5257
64,32,32,128,88.3523
64,32,32,256,120.917
64,32,32,512,187.03
64,32,32,1024,318.732
64,32,64,16,60.5973
64,32,64,32,77.9417
64,32,64,64,96.3847
64,32,64,128,131.809
64,32,64,256,196.704
64,32,64,512,327.542
64,32,64,1024,585.453
64,32,128,16,84.4167
64,32,128,32,116.694
64,32,128,64,148.64
64,32,128,128,216.31
64,32,128,256,343.479
64,32,128,512,602.157
64,32,128,1024,1109.21
64,64,0,0,31.2643
64,64,1,16,37.856
64,64,1,32,40.2027
64,64,1,64,42.8587
64,64,1,128,49.2057
64,64,1,256,49.675
64,64,1,512,50.283
64,64,1,1024,57.537
64,64,2,16,37.9093
64,64,2,32,40.5007
64,64,2,64,43.1357
64,64,2,128,49.8033
64,64,2,256,50.2727
64,64,2,512,58.0793
64,64,2,1024,66.8593
64,64,4,16,38.23
64,64,4,32,40.9603
64,64,4,64,43.616
64,64,4,128,51.0183
64,64,4,256,57.9517
64,64,4,512,67.201
64,64,4,1024,85.3237
64,64,8,16,40.4063
64,64,8,32,43.6267
64,64,8,64,46.518
64,64,8,128,60.7263
64,64,8,256,69.099
64,64,8,512,87.414
64,64,8,1024,120.928
64,64,16,16,43.6913
64,64,16,32,49.5253
64,64,16,64,55.0943
64,64,16,128,65.3973
64,64,16,256,82.902
64,64,16,512,117.525
64,64,16,1024,184.961
64,64,32,16,50.3787
64,64,32,32,61.974
64,64,32,64,72.075
64,64,32,128,90.7413
64,64,32,256,123.639
64,64,32,512,189.622
64,64,32,1024,321.527
64,64,64,16,62.688
64,64,64,32,81.1523
64,64,64,64,99.7977
64,64,64,128,134.326
64,64,64,256,199.713
64,64,64,512,329.324
64,64,64,1024,588.194
64,64,128,16,87.3813
64,64,128,32,119.734
64,64,128,64,151.414
64,64,128,128,219.083
64,64,128,256,345.612
64,64,128,512,602.157
64,64,128,1024,1112.72
64,128,0,0,47.104
64,128,1,16,53.4713
64,128,1,32,56.0317
64,128,1,64,58.677
64,128,1,128,64.9287
64,128,1,256,65.4193
64,128,1,512,66.134
64,128,1,1024,73.7283
64,128,2,16,53.6327
64,128,2,32,55.8087
64,128,2,64,58.9013
64,128,2,128,65.878
64,128,2,256,66.2297
64,128,2,512,73.7393
64,128,2,1024,82.6023
64,128,4,16,53.7377
64,128,4,32,56.842
64,128,4,64,59.6693
64,128,4,128,67.275
64,128,4,256,73.2697
64,128,4,512,83.0303
64,128,4,1024,101.707
64,128,8,16,56.277
64,128,8,32,59.4667
64,128,8,64,62.3577
64,128,8,128,76.4797
64,128,8,256,85.9627
64,128,8,512,103.83
64,128,8,1024,138.775
64,128,16,16,59.1037
64,128,16,32,65.633
64,128,16,64,71.339
64,128,16,128,81.1633
64,128,16,256,99.701
64,128,16,512,133.472
64,128,16,1024,200.693
64,128,32,16,65.952
64,128,32,32,77.4403
64,128,32,64,87.83
64,128,32,128,105.931
64,128,32,256,139.936
64,128,32,512,205.601
64,128,32,1024,336.908
64,128,64,16,78.678
64,128,64,32,96.8217
64,128,64,64,115.051
64,128,64,128,150.347
64,128,64,256,214.476
64,128,64,512,345.345
64,128,64,1024,605.976
64,128,128,16,102.752
64,128,128,32,135.222
64,128,128,64,168.364
64,128,128,128,235.009
64,128,128,256,362.369
64,128,128,512,617.26
64,128,128,1024,1127.87
64,256,0,0,48.2987
64,256,1,16,54.7097
64,256,1,32,57.43
64,256,1,64,59.755
64,256,1,128,66.2087
64,256,1,256,66.848
64,256,1,512,67.3607
64,256,1,1024,74.7303
64,256,2,16,54.7093
64,256,2,32,57.622
64,256,2,64,60.2557
64,256,2,128,66.7747
64,256,2,256,67.6697
64,256,2,512,74.1333
64,256,2,1024,83.563
64,256,4,16,55.2317
64,256,4,32,57.792
64,256,4,64,61.0453
64,256,4,128,68.5127
64,256,4,256,74.6027
64,256,4,512,84.715
64,256,4,1024,102.785
64,256,8,16,57.2053
64,256,8,32,60.5333
64,256,8,64,64.0533
64,256,8,128,77.6857
64,256,8,256,86.1977
64,256,8,512,105.462
64,256,8,1024,140.096
64,256,16,16,60.5973
64,256,16,32,66.966
64,256,16,64,72.4587
64,256,16,128,82.6243
64,256,16,256,100.374
64,256,16,512,135.04
64,256,16,1024,203.136
64,256,32,16,67.9043
64,256,32,32,78.4743
64,256,32,64,89.5467
64,256,32,128,107.158
64,256,32,256,141.248
64,256,32,512,206.476
64,256,32,1024,337.89
64,256,64,16,79.3393
64,256,64,32,98.315
64,256,64,64,116.576
64,256,64,128,151.051
64,256,64,256,215.457
64,256,64,512,346.647
64,256,64,1024,605.751
64,256,128,16,104.331
64,256,128,32,136.833
64,256,128,64,169.089
64,256,128,128,235.852
64,256,128,256,362.529
64,256,128,512,618.968
64,256,128,1024,1129.86
64,512,0,0,67.6593
64,512,1,16,73.5897
64,512,1,32,76.1707
64,512,1,64,79.3493
64,512,1,128,85.3763
64,512,1,256,85.4617
64,512,1,512,86.3787
64,512,1,1024,94.0487
64,512,2,16,73.9527
64,512,2,32,76.7363
64,512,2,64,79.221
64,512,2,128,85.5473
64,512,2,256,87.0283
64,512,2,512,93.707
64,512,2,1024,101.973
64,512,4,16,74.156
64,512,4,32,76.928
64,512,4,64,80.3527
64,512,4,128,87.0837
64,512,4,256,94.4213
64,512,4,512,103.755
64,512,4,1024,121.697
64,512,8,16,76.2883
64,512,8,32,79.4463
64,512,8,64,82.6987
64,512,8,128,96.9493
64,512,8,256,106.091
64,512,8,512,124.31
64,512,8,1024,158.337
64,512,16,16,79.6167
64,512,16,32,85.6757
64,512,16,64,91.723
64,512,16,128,101.408
64,512,16,256,119.617
64,512,16,512,153.942
64,512,16,1024,221.569
64,512,32,16,87.1787
64,512,32,32,98.2187
64,512,32,64,108.982
64,512,32,128,126.572
64,512,32,256,159.787
64,512,32,512,226.625
64,512,32,1024,358.796
64,512,64,16,100.064
64,512,64,32,118.091
64,512,64,64,136.256
64,512,64,128,171.51
64,512,64,256,236.46
64,512,64,512,366.092
64,512,64,1024,627.117
64,512,128,16,124.79
64,512,128,32,157.324
64,512,128,64,189.035
64,512,128,128,255.532
64,512,128,256,382.402
64,512,128,512,638.552
64,512,128,1024,1153.12
64,1024,0,0,93.9953
64,1024,1,16,100.043
64,1024,1,32,102.731
64,1024,1,64,105.836
64,1024,1,128,112.149
64,1024,1,256,112.833
64,1024,1,512,114.272
64,1024,1,1024,121.27
64,1024,2,16,101.185
64,1024,2,32,103.286
64,1024,2,64,106.038
64,1024,2,128,112.971
64,1024,2,256,114.816
64,1024,2,512,120.886
64,1024,2,1024,129.216
64,1024,4,16,100.757
64,1024,4,32,103.616
64,1024,4,64,106.848
64,1024,4,128,114.891
64,1024,4,256,120.704
64,1024,4,512,130.08
64,1024,4,1024,148.288
64,1024,8,16,103.008
64,1024,8,32,106.23
64,1024,8,64,110.593
64,1024,8,128,123.638
64,1024,8,256,132.619
64,1024,8,512,150.464
64,1024,8,1024,184.886
64,1024,16,16,106.784
64,1024,16,32,113.046
64,1024,16,64,117.622
64,1024,16,128,128.885
64,1024,16,256,146.049
64,1024,16,512,179.755
64,1024,16,1024,247.425
64,1024,32,16,114.198
64,1024,32,32,124.982
64,1024,32,64,134.849
64,1024,32,128,152.886
64,1024,32,256,185.718
64,1024,32,512,252.225
64,1024,32,1024,383.863
64,1024,64,16,125.878
64,1024,64,32,143.595
64,1024,64,64,162.87
64,1024,64,128,197.942
64,1024,64,256,261.942
64,1024,64,512,392.993
64,1024,64,1024,652.419
64,1024,128,16,149.27
64,1024,128,32,182.219
64,1024,128,64,213.708
64,1024,128,128,280.375
64,1024,128,256,410.572
64,1024,128,512,665.485
64,1024,128,1024,1178.88
128,0,0,0,29.9413
128,0,1,16,36.6943
128,0,1,32,38.891
128,0,1,64,41.952
128,0,1,128,48.4687
128,0,1,256,48.8537
128,0,1,512,49.6213
128,0,1,1024,56.651
128,0,2,16,36.683
128,0,2,32,39.5307
128,0,2,64,42.1867
128,0,2,128,49.248
128,0,2,256,49.8663
128,0,2,512,56.5117
128,0,2,1024,66.2613
128,0,4,16,37.2267
128,0,4,32,40.1283
128,0,4,64,43.0613
128,0,4,128,50.4967
128,0,4,256,56.8643
128,0,4,512,66.358
128,0,4,1024,85.1413
128,0,8,16,37.9413
128,0,8,32,41.2483
128,0,8,64,44.534
128,0,8,128,58.8483
128,0,8,256,67.8187
128,0,8,512,85.7603
128,0,8,1024,119.275
128,0,16,16,42.8803
128,0,16,32,49.0667
128,0,16,64,54.581
128,0,16,128,65.4083
128,0,16,256,83.0937
128,0,16,512,118.155
128,0,16,1024,185.26
128,0,32,16,49.7177
128,0,32,32,60.6723
128,0,32,64,71.3287
128,0,32,128,89.696
128,0,32,256,123.51
128,0,32,512,189.142
128,0,32,1024,320.748
128,0,64,16,62.0703
128,0,64,32,80.4267
128,0,64,64,98.8057
128,0,64,128,134.166
128,0,64,256,199.542
128,0,64,512,329.569
128,0,64,1024,590.135
128,0,128,16,86.3787
128,0,128,32,118.571
128,0,128,64,150.987
128,0,128,128,217.697
128,0,128,256,345.314
128,0,128,512,601.794
128,0,128,1024,1110.8
128,16,0,0,66.3787
128,16,1,16,72.3313
128,16,1,32,74.6773
128,16,1,64,76.842
128,16,1,128,83.883
128,16,1,256,84.1813
128,16,1,512,84.384
128,16,1,1024,92.331
128,16,2,16,71.925
128,16,2,32,75.0723
128,16,2,64,77.3017
128,16,2,128,84.245
128,16,2,256,84.9717
128,16,2,512,93.0243
128,16,2,1024,101.578
128,16,4,16,72.6083
128,16,4,32,75.1257
128,16,4,64,78.337
128,16,4,128,85.633
128,16,4,256,92.6083
128,16,4,512,102.198
128,16,4,1024,120.384
128,16,8,16,73.3973
128,16,8,32,76.5443
128,16,8,64,79.926
128,16,8,128,93.9417
128,16,8,256,103.148
128,16,8,512,122.069
128,16,8,1024,154.764
128,16,16,16,77.9953
128,16,16,32,84.0003
128,16,16,64,89.8037
128,16,16,128,100.075
128,16,16,256,117.985
128,16,16,512,152.15
128,16,16,1024,218.977
128,16,32,16,85.3443
128,16,32,32,96.3423
128,16,32,64,107.094
128,16,32,128,125.366
128,16,32,256,158.252
128,16,32,512,224.321
128,16,32,1024,357.206
128,16,64,16,98.3043
128,16,64,32,116.374
128,16,64,64,134.87
128,16,64,128,169.857
128,16,64,256,233.516
128,16,64,512,364.514
128,16,64,1024,624.312
128,16,128,16,122.262
128,16,128,32,154.475
128,16,128,64,186.497
128,16,128,128,254.028
128,16,128,256,381.281
128,16,128,512,635.789
128,16,128,1024,1147.35
128,32,0,0,65.675
128,32,1,16,71.4347
128,32,1,32,74.3683
128,32,1,64,76.4273
128,32,1,128,83.6477
128,32,1,256,83.7023
128,32,1,512,84.491
128,32,1,1024,91.6273
128,32,2,16,71.9787
128,32,2,32,74.1877
128,32,2,64,76.7253
128,32,2,128,83.7433
128,32,2,256,84.8863
128,32,2,512,91.9797
128,32,2,1024,101.291
128,32,4,16,72.1497
128,32,4,32,74.815
128,32,4,64,77.974
128,32,4,128,85.8033
128,32,4,256,92.416
128,32,4,512,101.419
128,32,4,1024,120.16
128,32,8,16,73.142
128,32,8,32,76.043
128,32,8,64,79.1363
128,32,8,128,93.301
128,32,8,256,102.241
128,32,8,512,120.544
128,32,8,1024,154.294
128,32,16,16,77.206
128,32,16,32,83.659
128,32,16,64,88.6183
128,32,16,128,99.9363
128,32,16,256,117.504
128,32,16,512,151.904
128,32,16,1024,219.478
128,32,32,16,85.291
128,32,32,32,95.9463
128,32,32,64,107.434
128,32,32,128,125.057
128,32,32,256,157.345
128,32,32,512,224.587
128,32,32,1024,355.745
128,32,64,16,97.3657
128,32,64,32,115.798
128,32,64,64,135.222
128,32,64,128,169.771
128,32,64,256,233.548
128,32,64,512,364.685
128,32,64,1024,624.568
128,32,128,16,121.344
128,32,128,32,154.326
128,32,128,64,185.622
128,32,128,128,252.587
128,32,128,256,379.916
128,32,128,512,639.864
128,32,128,1024,1148.35
128,64,0,0,66.411
128,64,1,16,72.982
128,64,1,32,74.3467
128,64,1,64,77.782
128,64,1,128,83.766
128,64,1,256,83.9263
128,64,1,512,84.8963
128,64,1,1024,91.371
128,64,2,16,71.979
128,64,2,32,74.9017
128,64,2,64,77.0883
128,64,2,128,84.1603
128,64,2,256,85.0027
128,64,2,512,91.595
128,64,2,1024,101.781
128,64,4,16,72.619
128,64,4,32,75.1573
128,64,4,64,78.2087
128,64,4,128,85.632
128,64,4,256,92.7037
128,64,4,512,101.964
128,64,4,1024,120.641
128,64,8,16,72.715
128,64,8,32,76.449
128,64,8,64,79.606
128,64,8,128,93.483
128,64,8,256,102.604
128,64,8,512,121.142
128,64,8,1024,155.915
128,64,16,16,78.0593
128,64,16,32,83.9573
128,64,16,64,89.877
128,64,16,128,100.149
128,64,16,256,117.579
128,64,16,512,152.619
128,64,16,1024,219.478
128,64,32,16,85.3657
128,64,32,32,96.5123
128,64,32,64,107.243
128,64,32,128,125.238
128,64,32,256,157.675
128,64,32,512,224.342
128,64,32,1024,355.511
128,64,64,16,97.5043
128,64,64,32,115.797
128,64,64,64,134.272
128,64,64,128,170.219
128,64,64,256,234.785
128,64,64,512,365.185
128,64,64,1024,624.173
128,64,128,16,122.187
128,64,128,32,154.358
128,64,128,64,187.233
128,64,128,128,253.9
128,64,128,256,381.794
128,64,128,512,637.538
128,64,128,1024,1147.38
128,128,0,0,66.5713
128,128,1,16,72.2993
128,128,1,32,74.5813
128,128,1,64,77.3767
128,128,1,128,83.5417
128,128,1,256,83.936
128,128,1,512,84.907
128,128,1,1024,92.1823
128,128,2,16,71.904
128,128,2,32,74.5393
128,128,2,64,77.2593
128,128,2,128,83.68
128,128,2,256,85.1103
128,128,2,512,92.1287
128,128,2,1024,100.672
128,128,4,16,73.1527
128,128,4,32,75.3387
128,128,4,64,78.208
128,128,4,128,85.59
128,128,4,256,92.1177
128,128,4,512,101.259
128,128,4,1024,120.47
128,128,8,16,73.4517
128,128,8,32,76.6083
128,128,8,64,79.4883
128,128,8,128,93.824
128,128,8,256,103.35
128,128,8,512,120.961
128,128,8,1024,155.072
128,128,16,16,78.0803
128,128,16,32,84.4057
128,128,16,64,89.718
128,128,16,128,100.95
128,128,16,256,118.156
128,128,16,512,152.8
128,128,16,1024,219.008
128,128,32,16,86.027
128,128,32,32,96.0853
128,128,32,64,107.062
128,128,32,128,125.611
128,128,32,256,158.517
128,128,32,512,224.961
128,128,32,1024,354.914
128,128,64,16,98.0373
128,128,64,32,116.204
128,128,64,64,136.022
128,128,64,128,170.027
128,128,64,256,235.179
128,128,64,512,364.374
128,128,64,1024,623.735
128,128,128,16,122.358
128,128,128,32,154.421
128,128,128,64,186.551
128,128,128,128,253.623
128,128,128,256,380.428
128,128,128,512,637.751
128,128,128,1024,1147.58
128,256,0,0,90.7627
128,256,1,16,95.7873
128,256,1,32,98.465
128,256,1,64,101.493
128,256,1,128,108.011
128,256,1,256,108.171
128,256,1,512,109.75
128,256,1,1024,116.481
128,256,2,16,95.798
128,256,2,32,98.6563
128,256,2,64,101.292
128,256,2,128,108.16
128,256,2,256,109.942
128,256,2,512,117.056
128,256,2,1024,126.134
128,256,4,16,96.224
128,256,4,32,99.4353
128,256,4,64,102.486
128,256,4,128,110.709
128,256,4,256,117.451
128,256,4,512,125.92
128,256,4,1024,144.299
128,256,8,16,97.3333
128,256,8,32,100.256
128,256,8,64,104.31
128,256,8,128,117.761
128,256,8,256,127.136
128,256,8,512,145.035
128,256,8,1024,179.616
128,256,16,16,101.867
128,256,16,32,108.982
128,256,16,64,114.561
128,256,16,128,124.032
128,256,16,256,142.326
128,256,16,512,176.843
128,256,16,1024,243.403
128,256,32,16,110.112
128,256,32,32,121.312
128,256,32,64,131.808
128,256,32,128,150.177
128,256,32,256,182.668
128,256,32,512,248.854
128,256,32,1024,380.065
128,256,64,16,121.836
128,256,64,32,141.494
128,256,64,64,159.254
128,256,64,128,194.156
128,256,64,256,258.742
128,256,64,512,389.815
128,256,64,1024,651.085
128,256,128,16,146.869
128,256,128,32,178.486
128,256,128,64,210.796
128,256,128,128,277.708
128,256,128,256,405.58
128,256,128,512,662.487
128,256,128,1024,1172.31
128,512,0,0,110.944
128,512,1,16,116.95
128,512,1,32,119.702
128,512,1,64,121.59
128,512,1,128,128.822
128,512,1,256,129.75
128,512,1,512,130.775
128,512,1,1024,138.346
128,512,2,16,116.673
128,512,2,32,119.083
128,512,2,64,121.921
128,512,2,128,129.205
128,512,2,256,131.413
128,512,2,512,137.067
128,512,2,1024,145.397
128,512,4,16,117.142
128,512,4,32,120.406
128,512,4,64,123.094
128,512,4,128,130.998
128,512,4,256,137.676
128,512,4,512,145.75
128,512,4,1024,165.014
128,512,8,16,117.707
128,512,8,32,121.43
128,512,8,64,124.875
128,512,8,128,139.276
128,512,8,256,148.31
128,512,8,512,165.633
128,512,8,1024,199.616
128,512,16,16,123.179
128,512,16,32,129.76
128,512,16,64,134.731
128,512,16,128,144.939
128,512,16,256,162.646
128,512,16,512,195.777
128,512,16,1024,263.244
128,512,32,16,131.403
128,512,32,32,142.23
128,512,32,64,152.982
128,512,32,128,169.568
128,512,32,256,202.636
128,512,32,512,268.364
128,512,32,1024,400.663
128,512,64,16,142.091
128,512,64,32,160.96
128,512,64,64,178.944
128,512,64,128,213.718
128,512,64,256,278.646
128,512,64,512,410.561
128,512,64,1024,667.352
128,512,128,16,166.849
128,512,128,32,199.211
128,512,128,64,231.222
128,512,128,128,298.411
128,512,128,256,424.577
128,512,128,512,680.846
128,512,128,1024,1193.31
128,1024,0,0,142.742
128,1024,1,16,149.473
128,1024,1,32,151.83
128,1024,1,64,155.298
128,1024,1,128,162.166
128,1024,1,256,161.974
128,1024,1,512,163.553
128,1024,1,1024,169.995
128,1024,2,16,149.868
128,1024,2,32,152.374
128,1024,2,64,155.019
128,1024,2,128,162.667
128,1024,2,256,163.957
128,1024,2,512,169.514
128,1024,2,1024,179.083
128,1024,4,16,150.476
128,1024,4,32,153.175
128,1024,4,64,156.587
128,1024,4,128,164.449
128,1024,4,256,170.283
128,1024,4,512,179.489
128,1024,4,1024,197.963
128,1024,8,16,151.883
128,1024,8,32,154.774
128,1024,8,64,158.369
128,1024,8,128,171.126
128,1024,8,256,180.576
128,1024,8,512,198.614
128,1024,8,1024,232.374
128,1024,16,16,156.117
128,1024,16,32,162.134
128,1024,16,64,168.374
128,1024,16,128,177.771
128,1024,16,256,194.774
128,1024,16,512,228.363
128,1024,16,1024,295.393
128,1024,32,16,163.254
128,1024,32,32,175.072
128,1024,32,64,185.675
128,1024,32,128,203.489
128,1024,32,256,235.606
128,1024,32,512,302.465
128,1024,32,1024,434.924
128,1024,64,16,175.585
128,1024,64,32,193.964
128,1024,64,64,211.937
128,1024,64,128,247.424
128,1024,64,256,312.673
128,1024,64,512,443.457
128,1024,64,1024,701.709
128,1024,128,16,199.051
128,1024,128,32,232.62
128,1024,128,64,264.374
128,1024,128,128,332.929
128,1024,128,256,458.647
128,1024,128,512,716.962
128,1024,128,1024,1229.05
256,0,0,0,126.486
256,0,1,16,133.91
256,0,1,32,136.854
256,0,1,64,139.052
256,0,1,128,145.985
256,0,1,256,147.627
256,0,1,512,148.363
256,0,1,1024,154.923
256,0,2,16,135.029
256,0,2,32,137.59
256,0,2,64,140.256
256,0,2,128,146.539
256,0,2,256,148.672
256,0,2,512,154.924
256,0,2,1024,163.34
256,0,4,16,135.051
256,0,4,32,137.611
256,0,4,64,141.078
256,0,4,128,148.896
256,0,4,256,154.71
256,0,4,512,163.606
256,0,4,1024,181.964
256,0,8,16,135.083
256,0,8,32,138.604
256,0,8,64,142.773
256,0,8,128,156.565
256,0,8,256,165.387
256,0,8,512,183.265
256,0,8,1024,217.174
256,0,16,16,139.019
256,0,16,32,144.758
256,0,16,64,149.856
256,0,16,128,159.83
256,0,16,256,177.719
256,0,16,512,210.784
256,0,16,1024,278.219
256,0,32,16,147.317
256,0,32,32,157.921
256,0,32,64,167.765
256,0,32,128,186.049
256,0,32,256,218.773
256,0,32,512,285.036
256,0,32,1024,416.939
256,0,64,16,159.232
256,0,64,32,177.814
256,0,64,64,196.544
256,0,64,128,230.539
256,0,64,256,295.67
256,0,64,512,426.562
256,0,64,1024,685.102
256,0,128,16,182.561
256,0,128,32,215.777
256,0,128,64,246.86
256,0,128,128,313.537
256,0,128,256,442.989
256,0,128,512,699.917
256,0,128,1024,1212.53
256,16,0,0,137.984
256,16,1,16,145.046
256,16,1,32,147.286
256,16,1,64,149.569
256,16,1,128,157.601
256,16,1,256,157.696
256,16,1,512,159.361
256,16,1,1024,165.729
256,16,2,16,145.718
256,16,2,32,149.195
256,16,2,64,151.819
256,16,2,128,159.627
256,16,2,256,159.702
256,16,2,512,167.052
256,16,2,1024,175.712
256,16,4,16,146.379
256,16,4,32,149.75
256,16,4,64,152.619
256,16,4,128,161.088
256,16,4,256,166.88
256,16,4,512,176.054
256,16,4,1024,193.91
256,16,8,16,147.595
256,16,8,32,151.082
256,16,8,64,153.622
256,16,8,128,168.417
256,16,8,256,176.46
256,16,8,512,194.401
256,16,8,1024,228.939
256,16,16,16,149.718
256,16,16,32,156.129
256,16,16,64,160.833
256,16,16,128,170.828
256,16,16,256,189.185
256,16,16,512,223.638
256,16,16,1024,289.558
256,16,32,16,158.497
256,16,32,32,169.856
256,16,32,64,180.523
256,16,32,128,197.12
256,16,32,256,230.592
256,16,32,512,297.164
256,16,32,1024,428.983
256,16,64,16,170.785
256,16,64,32,189.59
256,16,64,64,207.563
256,16,64,128,241.697
256,16,64,256,306.807
256,16,64,512,437.74
256,16,64,1024,696.535
256,16,128,16,194.539
256,16,128,32,227.147
256,16,128,64,260.129
256,16,128,128,326.188
256,16,128,256,453.314
256,16,128,512,712.761
256,16,128,1024,1222.64
256,32,0,0,143.606
256,32,1,16,149.803
256,32,1,32,152.641
256,32,1,64,155.627
256,32,1,128,162.208
256,32,1,256,163.233
256,32,1,512,164.864
256,32,1,1024,170.305
256,32,2,16,150.604
256,32,2,32,153.024
256,32,2,64,156.298
256,32,2,128,163.531
256,32,2,256,164.631
256,32,2,512,171.306
256,32,2,1024,179.809
256,32,4,16,150.87
256,32,4,32,154.283
256,32,4,64,156.96
256,32,4,128,165.697
256,32,4,256,171.019
256,32,4,512,181.302
256,32,4,1024,199.105
256,32,8,16,151.35
256,32,8,32,154.614
256,32,8,64,159.232
256,32,8,128,172.747
256,32,8,256,181.932
256,32,8,512,198.593
256,32,8,1024,233.558
256,32,16,16,154.465
256,32,16,32,160.204
256,32,16,64,167.019
256,32,16,128,176.961
256,32,16,256,193.899
256,32,16,512,227.564
256,32,16,1024,295.223
256,32,32,16,162.956
256,32,32,32,174.261
256,32,32,64,183.98
256,32,32,128,201.259
256,32,32,256,235.382
256,32,32,512,301.505
256,32,32,1024,433.677
256,32,64,16,175.585
256,32,64,32,192.971
256,32,64,64,210.902
256,32,64,128,246.294
256,32,64,256,310.966
256,32,64,512,443.553
256,32,64,1024,699.736
256,32,128,16,198.763
256,32,128,32,233.035
256,32,128,64,264.044
256,32,128,128,331.361
256,32,128,256,458.711
256,32,128,512,717.678
256,32,128,1024,1226
256,64,0,0,143.179
256,64,1,16,150.976
256,64,1,32,154.07
256,64,1,64,156.576
256,64,1,128,163.308
256,64,1,256,164.544
256,64,1,512,164.683
256,64,1,1024,171.585
256,64,2,16,151.798
256,64,2,32,154.176
256,64,2,64,156.651
256,64,2,128,164.597
256,64,2,256,164.96
256,64,2,512,171.616
256,64,2,1024,179.317
256,64,4,16,151.478
256,64,4,32,154.817
256,64,4,64,157.92
256,64,4,128,166.06
256,64,4,256,172.417
256,64,4,512,181.387
256,64,4,1024,199.126
256,64,8,16,152.15
256,64,8,32,155.68
256,64,8,64,159.179
256,64,8,128,173.611
256,64,8,256,182.208
256,64,8,512,199.606
256,64,8,1024,234.273
256,64,16,16,155.756
256,64,16,32,161.835
256,64,16,64,167.158
256,64,16,128,177.153
256,64,16,256,193.697
256,64,16,512,228.268
256,64,16,1024,295.756
256,64,32,16,164.129
256,64,32,32,174.529
256,64,32,64,184.811
256,64,32,128,202.603
256,64,32,256,235.606
256,64,32,512,302.434
256,64,32,1024,432.492
256,64,64,16,176.172
256,64,64,32,194.912
256,64,64,64,213.035
256,64,64,128,247.617
256,64,64,256,313.483
256,64,64,512,443.543
256,64,64,1024,700.13
256,64,128,16,200.203
256,64,128,32,231.841
256,64,128,64,263.564
256,64,128,128,332.3
256,64,128,256,458.882
256,64,128,512,715.427
256,64,128,1024,1225.79
256,128,0,0,144.779
256,128,1,16,152.406
256,128,1,32,154.742
256,128,1,64,157.28
256,128,1,128,164.918
256,128,1,256,164.427
256,128,1,512,166.017
256,128,1,1024,172.288
256,128,2,16,152.182
256,128,2,32,153.996
256,128,2,64,157.462
256,128,2,128,165.387
256,128,2,256,166.689
256,128,2,512,172.534
256,128,2,1024,181.504
256,128,4,16,152.363
256,128,4,32,155.851
256,128,4,64,158.944
256,128,4,128,167.019
256,128,4,256,172.63
256,128,4,512,181.515
256,128,4,1024,199.425
256,128,8,16,153.099
256,128,8,32,156.544
256,128,8,64,160.693
256,128,8,128,174.637
256,128,8,256,182.945
256,128,8,512,200.524
256,128,8,1024,234.923
256,128,16,16,157.259
256,128,16,32,162.315
256,128,16,64,168.171
256,128,16,128,177.676
256,128,16,256,195.638
256,128,16,512,228.833
256,128,16,1024,297.281
256,128,32,16,165.601
256,128,32,32,175.937
256,128,32,64,186.165
256,128,32,128,203.851
256,128,32,256,237.036
256,128,32,512,303.01
256,128,32,1024,433.366
256,128,64,16,177.408
256,128,64,32,195.947
256,128,64,64,212.982
256,128,64,128,247.755
256,128,64,256,313.185
256,128,64,512,445.356
256,128,64,1024,702.893
256,128,128,16,201.078
256,128,128,32,232.79
256,128,128,64,265.356
256,128,128,128,333.43
256,128,128,256,459.639
256,128,128,512,717.624
256,128,128,1024,1228.44
256,256,0,0,160.587
256,256,1,16,168.011
256,256,1,32,170.592
256,256,1,64,173.057
256,256,1,128,179.883
256,256,1,256,180.567
256,256,1,512,182.251
256,256,1,1024,189.686
256,256,2,16,168.353
256,256,2,32,171.499
256,256,2,64,173.793
256,256,2,128,181.398
256,256,2,256,181.921
256,256,2,512,189.494
256,256,2,1024,197.131
256,256,4,16,168.043
256,256,4,32,170.806
256,256,4,64,174.219
256,256,4,128,183.446
256,256,4,256,189.047
256,256,4,512,198.038
256,256,4,1024,216.439
256,256,8,16,169.003
256,256,8,32,173.27
256,256,8,64,176.843
256,256,8,128,190.112
256,256,8,256,199.489
256,256,8,512,216.384
256,256,8,1024,251.575
256,256,16,16,172.224
256,256,16,32,178.988
256,256,16,64,183.617
256,256,16,128,194.539
256,256,16,256,211.755
256,256,16,512,245.815
